yyyy_mm,country,crop,rainfall_mm,temp_c,price_usd
2009-04,China,Maize,66.71,21.41,180.64
2009-05,China,Maize,66.13,17.56,181.29
2009-06,China,Maize,107.63,10.31,178.23
2009-07,China,Maize,85.07,16.39,176.41
2009-08,China,Maize,51.38,10.61,178.01
2009-09,China,Maize,39.65,14.27,177.94
2009-10,China,Maize,55.12,6.73,176.51
2009-11,China,Maize,0.0,20.72,173.8
2009-12,China,Maize,32.98,15.55,170.76
2010-01,China,Maize,25.72,16.79,170.37
2010-02,China,Maize,80.91,20.99,176.45
2010-03,China,Maize,126.29,13.04,178.14
2010-04,China,Maize,107.7,19.01,174.14
2010-05,China,Maize,70.28,27.46,176.27
2010-06,China,Maize,55.77,17.22,173.99
2010-07,China,Maize,43.61,15.75,173.97
2010-08,China,Maize,129.49,11.63,172.21
2010-09,China,Maize,54.2,17.53,178.28
2010-10,China,Maize,55.99,10.02,174.87
2010-11,China,Maize,0.0,6.66,175.81
2010-12,China,Maize,18.17,23.82,173.76
2011-01,China,Maize,68.45,10.5,175.97
2011-02,China,Maize,63.06,18.11,176.86
2011-03,China,Maize,,16.96,180.62
2011-04,China,Maize,95.2,18.19,182.77
2011-05,China,Maize,109.2,16.09,180.69
2011-06,China,Maize,15.08,16.34,
2011-07,China,Maize,31.32,19.94,191.11
2011-08,China,Maize,56.01,5.89,189.46
2011-09,China,Maize,29.15,16.71,190.07
2011-10,China,Maize,38.14,15.35,191.96
2011-11,China,Maize,55.63,13.71,193.74
2011-12,China,Maize,33.43,14.0,195.23
2012-01,China,Maize,76.73,17.11,198.13
2012-02,China,Maize,99.54,24.19,200.74
2012-03,China,Maize,90.46,13.35,198.19
2012-04,China,Maize,116.23,23.91,204.52
2012-05,China,Maize,12.13,17.35,210.42
2012-06,China,Maize,59.99,21.8,212.83
2012-07,China,Maize,101.23,13.55,212.94
2012-08,China,Maize,29.25,16.33,213.11
2012-09,China,Maize,16.81,5.48,212.14
2012-10,China,Maize,44.58,4.23,211.56
2012-11,China,Maize,51.21,11.22,205.0
2012-12,China,Maize,40.79,19.24,209.59
2013-01,China,Maize,134.53,18.15,213.12
2013-02,China,Maize,90.53,20.62,208.09
2013-03,China,Maize,56.59,23.77,210.76
2013-04,China,Maize,40.62,19.41,210.74
2013-05,China,Maize,102.38,22.77,210.14
2013-06,China,Maize,48.07,16.18,211.62
2013-07,China,Maize,145.34,14.74,206.39
2013-08,China,Maize,,12.74,206.35
2013-09,China,Maize,71.41,9.49,206.59
2013-10,China,Maize,57.7,10.74,206.83
2013-11,China,Maize,91.07,10.65,202.73
2013-12,China,Maize,0.0,10.67,204.07
2014-01,China,Maize,27.89,15.44,207.25
2014-02,China,Maize,116.69,19.12,208.47
2014-03,China,Maize,140.71,15.93,207.79
2014-04,China,Maize,47.77,22.67,215.85
2014-05,China,Maize,24.53,18.36,213.08
2014-06,China,Maize,86.36,19.29,215.4
2014-07,China,Maize,86.99,13.34,216.13
2014-08,China,Maize,64.66,17.7,222.17
2014-09,China,Maize,49.73,15.49,223.33
2014-10,China,Maize,,6.8,225.13
2014-11,China,Maize,38.69,13.77,226.65
2014-12,China,Maize,51.59,19.29,223.47
2015-01,China,Maize,50.81,12.21,220.87
2015-02,China,Maize,,15.02,220.04
2015-03,China,Maize,108.65,23.27,222.91
2015-04,China,Maize,121.3,15.77,223.61
2015-05,China,Maize,60.37,17.22,222.99
2015-06,China,Maize,73.99,14.44,227.11
2015-07,China,Maize,52.61,18.99,221.16
2015-08,China,Maize,42.45,10.73,
2015-09,China,Maize,69.07,10.53,209.78
2015-10,China,Maize,67.11,8.01,213.41
2015-11,China,Maize,89.43,16.26,213.12
2015-12,China,Maize,96.39,10.06,216.02
2016-01,China,Maize,63.99,10.37,215.69
2016-02,China,Maize,179.97,12.71,218.76
2016-03,China,Maize,142.43,23.1,218.38
2016-04,China,Maize,67.97,24.06,219.61
2016-05,China,Maize,92.62,25.32,220.4
2016-06,China,Maize,11.0,13.46,221.41
2016-07,China,Maize,70.95,15.08,226.47
2016-08,China,Maize,118.08,23.21,221.59
2016-09,China,Maize,149.16,10.46,221.39
2016-10,China,Maize,44.76,8.75,221.98
2016-11,China,Maize,63.53,11.59,222.13
2016-12,China,Maize,80.69,15.62,220.93
2017-01,China,Maize,139.29,18.05,
2017-02,China,Maize,46.1,16.04,223.92
2017-03,China,Maize,181.13,17.99,223.71
2017-04,China,Maize,79.9,19.81,231.02
2017-05,China,Maize,47.23,17.41,232.6
2017-06,China,Maize,69.47,13.56,231.74
2017-07,China,Maize,41.66,23.23,233.39
2017-08,China,Maize,74.17,11.87,233.72
2017-09,China,Maize,0.0,10.27,237.75
2017-10,China,Maize,53.96,9.72,234.24
2017-11,China,Maize,75.05,11.35,228.84
2017-12,China,Maize,111.4,15.24,229.92
2018-01,China,Maize,93.82,14.14,232.43
2018-02,China,Maize,130.24,23.06,233.29
2018-03,China,Maize,66.99,22.72,235.3
2018-04,China,Maize,104.8,20.24,236.88
2018-05,China,Maize,10.16,17.67,232.44
2018-06,China,Maize,76.51,22.84,233.28
2018-07,China,Maize,83.54,15.35,237.23
2018-08,China,Maize,76.2,8.53,237.75
2018-09,China,Maize,0.0,15.75,233.82
2018-10,China,Maize,35.34,8.09,232.82
2018-11,China,Maize,43.04,15.14,234.49
2018-12,China,Maize,44.48,3.44,239.87
2019-01,China,Maize,95.38,14.53,234.01
2019-02,China,Maize,72.91,23.14,235.09
2019-03,China,Maize,91.66,20.35,232.29
2019-04,China,Maize,73.86,23.39,233.82
2019-05,China,Maize,125.46,16.72,235.58
2019-06,China,Maize,120.37,19.89,234.88
2019-07,China,Maize,59.21,16.02,236.77
2019-08,China,Maize,159.27,14.47,
2019-09,China,Maize,24.99,19.83,239.7
2019-10,China,Maize,84.25,16.22,235.69
2019-11,China,Maize,18.53,14.84,239.97
2019-12,China,Maize,86.56,16.72,242.45
2020-01,China,Maize,94.33,12.36,244.14
2020-02,China,Maize,45.09,16.62,242.07
2020-03,China,Maize,83.62,14.2,245.03
2020-04,China,Maize,156.37,15.92,251.15
2020-05,China,Maize,59.69,16.78,250.79
2020-06,China,Maize,94.57,18.38,251.07
2020-07,China,Maize,,11.1,247.88
2020-08,China,Maize,58.02,13.34,245.72
2020-09,China,Maize,,11.05,242.5
2020-10,China,Maize,,6.46,242.89
2020-11,China,Maize,52.22,17.77,241.87
2020-12,China,Maize,98.13,8.2,242.98
2021-01,China,Maize,78.11,20.47,240.31
2021-02,China,Maize,82.76,9.48,239.81
2021-03,China,Maize,101.23,19.76,236.95
2021-04,China,Maize,56.44,16.21,237.51
2021-05,China,Maize,142.72,17.71,232.61
2021-06,China,Maize,67.36,25.74,233.07
2021-07,China,Maize,57.31,14.61,232.23
2021-08,China,Maize,104.73,9.08,232.77
2021-09,China,Maize,60.47,13.62,227.82
2021-10,China,Maize,40.72,9.58,229.78
2021-11,China,Maize,66.3,12.27,228.88
2021-12,China,Maize,81.41,9.84,229.53
2022-01,China,Maize,65.86,12.54,223.92
2022-02,China,Maize,112.78,15.35,220.2
2022-03,China,Maize,43.72,23.52,219.03
2022-04,China,Maize,100.16,20.09,223.15
2022-05,China,Maize,116.2,16.14,224.73
2022-06,China,Maize,102.26,19.15,225.12
2022-07,China,Maize,0.0,16.32,222.35
2022-08,China,Maize,55.07,15.79,219.03
2022-09,China,Maize,9.32,9.74,219.86
2022-10,China,Maize,94.0,10.69,221.96
2022-11,China,Maize,38.14,13.36,222.59
2022-12,China,Maize,100.61,9.46,227.72
2023-01,China,Maize,27.4,19.54,225.67
2023-02,China,Maize,94.17,18.57,226.21
2023-03,China,Maize,88.46,15.93,221.13
2023-04,China,Maize,187.74,16.57,221.76
2023-05,China,Maize,129.41,19.93,226.17
2023-06,China,Maize,119.49,16.3,223.05
2023-07,China,Maize,140.97,19.02,225.57
2023-08,China,Maize,69.43,12.35,229.9
2023-09,China,Maize,48.33,12.88,227.83
2023-10,China,Maize,41.53,7.61,229.23
2023-11,China,Maize,63.29,11.58,233.97
2023-12,China,Maize,0.0,18.76,234.66
2024-01,China,Maize,70.08,15.41,237.02
2024-02,China,Maize,88.44,16.29,231.7
2024-03,China,Maize,82.73,16.87,233.49
2024-04,China,Maize,37.42,20.92,235.04
2024-05,China,Maize,82.94,25.97,231.06
2024-06,China,Maize,26.82,13.05,228.17
2024-07,China,Maize,132.08,15.8,229.98
2024-08,China,Maize,50.49,6.64,229.07
2024-09,China,Maize,0.0,10.03,232.41
2024-10,China,Maize,41.77,12.05,233.34
2024-11,China,Maize,83.15,5.35,233.51
2024-12,China,Maize,65.66,11.72,233.0
2000-01,Ukraine,Maize,73.92,14.36,181.4
2000-02,Ukraine,Maize,75.95,6.27,186.14
2000-03,Ukraine,Maize,56.04,16.64,187.12
2000-04,Ukraine,Maize,28.76,16.58,191.15
2000-05,Ukraine,Maize,36.66,22.48,195.89
2000-06,Ukraine,Maize,4.87,14.91,194.13
2000-07,Ukraine,Maize,56.88,8.22,194.95
2000-08,Ukraine,Maize,47.74,6.22,193.68
2000-09,Ukraine,Maize,34.89,14.44,189.23
2000-10,Ukraine,Maize,29.05,3.46,190.3
2000-11,Ukraine,Maize,60.46,8.21,187.14
2000-12,Ukraine,Maize,44.21,6.47,188.59
2001-01,Ukraine,Maize,33.91,14.69,183.93
2001-02,Ukraine,Maize,54.69,17.4,184.44
2001-03,Ukraine,Maize,97.64,14.23,179.73
2001-04,Ukraine,Maize,70.94,13.24,181.75
2001-05,Ukraine,Maize,48.89,12.46,180.57
2001-06,Ukraine,Maize,50.86,5.02,179.1
2001-07,Ukraine,Maize,54.27,10.44,182.48
2001-08,Ukraine,Maize,29.83,7.85,181.51
2001-09,Ukraine,Maize,23.12,2.13,181.85
2001-10,Ukraine,Maize,31.27,-2.95,181.25
2001-11,Ukraine,Maize,63.69,6.56,182.77
2001-12,Ukraine,Maize,54.07,8.94,185.9
2002-01,Ukraine,Maize,36.81,11.71,188.41
2002-02,Ukraine,Maize,69.13,8.21,187.01
2002-03,Ukraine,Maize,56.86,16.05,190.64
2002-04,Ukraine,Maize,65.39,14.23,187.89
2002-05,Ukraine,Maize,61.76,18.08,185.66
2002-06,Ukraine,Maize,9.54,8.28,185.28
2002-07,Ukraine,Maize,0.0,14.98,188.42
2002-08,Ukraine,Maize,42.78,14.04,184.91
2002-09,Ukraine,Maize,16.25,6.17,187.58
2002-10,Ukraine,Maize,0.0,6.75,187.42
2002-11,Ukraine,Maize,16.87,9.07,186.11
2002-12,Ukraine,Maize,56.74,3.06,189.41
2003-01,Ukraine,Maize,52.16,7.89,187.0
2003-02,Ukraine,Maize,67.19,13.3,193.86
2003-03,Ukraine,Maize,65.75,23.11,193.33
2003-04,Ukraine,Maize,40.12,9.82,193.78
2003-05,Ukraine,Maize,72.22,21.43,198.41
2003-06,Ukraine,Maize,63.46,11.66,198.93
2003-07,Ukraine,Maize,42.65,9.85,202.5
2003-08,Ukraine,Maize,39.43,12.78,196.64
2003-09,Ukraine,Maize,49.16,14.43,195.31
2003-10,Ukraine,Maize,16.51,6.83,196.5
2003-11,Ukraine,Maize,55.07,10.72,199.75
2003-12,Ukraine,Maize,49.55,3.51,202.06
2004-01,Ukraine,Maize,45.05,7.71,204.08
2004-02,Ukraine,Maize,82.37,6.64,207.27
2004-03,Ukraine,Maize,30.8,12.1,208.69
2004-04,Ukraine,Maize,49.3,17.45,202.26
2004-05,Ukraine,Maize,43.05,15.25,206.59
2004-06,Ukraine,Maize,58.91,19.98,204.08
2004-07,Ukraine,Maize,68.65,18.9,205.02
2004-08,Ukraine,Maize,18.59,6.91,205.56
2004-09,Ukraine,Maize,99.42,2.72,205.7
2004-10,Ukraine,Maize,18.24,10.03,202.38
2004-11,Ukraine,Maize,40.52,11.15,196.57
2004-12,Ukraine,Maize,38.3,9.41,193.56
2005-01,Ukraine,Maize,45.92,13.06,196.04
2005-02,Ukraine,Maize,35.9,14.88,191.7
2005-03,Ukraine,Maize,78.04,10.05,189.06
2005-04,Ukraine,Maize,41.42,9.72,190.31
2005-05,Ukraine,Maize,21.31,14.11,187.23
2005-06,Ukraine,Maize,29.31,11.63,185.6
2005-07,Ukraine,Maize,73.91,11.2,185.85
2005-08,Ukraine,Maize,63.26,6.93,186.7
2005-09,Ukraine,Maize,0.0,-1.71,183.55
2005-10,Ukraine,Maize,47.77,-4.15,183.98
2005-11,Ukraine,Maize,0.0,8.87,185.17
2005-12,Ukraine,Maize,37.71,4.63,181.35
2006-01,Ukraine,Maize,20.84,8.99,182.0
2006-02,Ukraine,Maize,69.57,10.08,179.85
2006-03,Ukraine,Maize,67.78,10.37,180.22
2006-04,Ukraine,Maize,78.09,10.93,182.39
2006-05,Ukraine,Maize,50.79,18.75,181.86
2006-06,Ukraine,Maize,47.92,11.46,184.6
2006-07,Ukraine,Maize,15.02,12.75,186.97
2006-08,Ukraine,Maize,17.64,10.83,189.7
2006-09,Ukraine,Maize,52.28,7.04,190.91
2006-10,Ukraine,Maize,38.85,8.48,194.21
2006-11,Ukraine,Maize,35.4,5.73,195.36
2006-12,Ukraine,Maize,63.49,13.41,190.36
2007-01,Ukraine,Maize,19.0,13.57,187.99
2007-02,Ukraine,Maize,66.15,16.64,187.35
2007-03,Ukraine,Maize,33.11,10.26,187.09
2007-04,Ukraine,Maize,88.06,16.14,
2007-05,Ukraine,Maize,67.58,6.38,185.74
2007-06,Ukraine,Maize,71.04,18.57,191.77
2007-07,Ukraine,Maize,30.97,7.3,191.46
2007-08,Ukraine,Maize,81.89,5.4,191.44
2007-09,Ukraine,Maize,73.28,-0.26,189.43
2007-10,Ukraine,Maize,40.11,4.84,186.42
2007-11,Ukraine,Maize,56.81,4.51,186.04
2007-12,Ukraine,Maize,32.21,15.4,186.12
2008-01,Ukraine,Maize,19.63,13.72,185.86
2008-02,Ukraine,Maize,67.67,10.27,190.82
2008-03,Ukraine,Maize,38.31,7.11,190.45
2008-04,Ukraine,Maize,84.7,5.1,190.19
2008-05,Ukraine,Maize,77.65,9.88,192.63
2008-06,Ukraine,Maize,56.45,6.73,192.12
2008-07,Ukraine,Maize,48.59,11.51,193.74
2008-08,Ukraine,Maize,58.04,6.87,189.9
2008-09,Ukraine,Maize,38.8,5.74,186.09
2008-10,Ukraine,Maize,23.41,0.89,186.45
2008-11,Ukraine,Maize,3.02,6.33,185.76
2008-12,Ukraine,Maize,57.43,1.34,183.33
2009-01,Ukraine,Maize,52.33,9.62,183.7
2009-02,Ukraine,Maize,106.86,16.1,184.32
2009-03,Ukraine,Maize,54.77,12.75,182.19
2009-04,Ukraine,Maize,64.54,16.92,180.64
2009-05,Ukraine,Maize,63.2,5.76,181.29
2009-06,Ukraine,Maize,64.77,3.59,178.23
2009-07,Ukraine,Maize,25.66,11.42,176.41
2009-08,Ukraine,Maize,36.71,12.04,178.01
2009-09,Ukraine,Maize,49.86,4.64,177.94
2009-10,Ukraine,Maize,24.84,14.3,176.51
2009-11,Ukraine,Maize,49.11,-0.58,173.8
2009-12,Ukraine,Maize,40.18,4.55,170.76
2010-01,Ukraine,Maize,53.04,10.61,170.37
2010-02,Ukraine,Maize,74.77,14.51,176.45
2010-03,Ukraine,Maize,52.14,11.8,178.14
2010-04,Ukraine,Maize,29.46,10.41,174.14
2010-05,Ukraine,Maize,51.36,17.02,176.27
2010-06,Ukraine,Maize,35.24,13.08,173.99
2010-07,Ukraine,Maize,2.49,8.51,173.97
2010-08,Ukraine,Maize,36.12,9.66,172.21
2010-09,Ukraine,Maize,37.29,5.08,178.28
2010-10,Ukraine,Maize,51.92,4.39,174.87
2010-11,Ukraine,Maize,10.52,4.9,175.81
2010-12,Ukraine,Maize,40.02,3.94,173.76
2011-01,Ukraine,Maize,67.56,6.0,175.97
2011-02,Ukraine,Maize,40.26,10.22,176.86
2011-03,Ukraine,Maize,67.42,14.47,180.62
2011-04,Ukraine,Maize,90.45,6.89,182.77
2011-05,Ukraine,Maize,19.44,18.42,180.69
2011-06,Ukraine,Maize,57.2,12.58,189.44
2011-07,Ukraine,Maize,,5.38,191.11
2011-08,Ukraine,Maize,31.24,14.51,189.46
2011-09,Ukraine,Maize,61.04,5.85,190.07
2011-10,Ukraine,Maize,44.18,-0.79,191.96
2011-11,Ukraine,Maize,68.7,12.48,193.74
2011-12,Ukraine,Maize,49.9,13.37,195.23
2012-01,Ukraine,Maize,82.05,6.06,198.13
2012-02,Ukraine,Maize,57.75,11.1,200.74
2012-03,Ukraine,Maize,29.34,12.35,198.19
2012-04,Ukraine,Maize,45.88,6.81,204.52
2012-05,Ukraine,Maize,77.06,15.74,210.42
2012-06,Ukraine,Maize,71.72,16.16,212.83
2012-07,Ukraine,Maize,38.79,12.85,212.94
2012-08,Ukraine,Maize,74.34,7.64,213.11
2012-09,Ukraine,Maize,26.23,9.75,212.14
2012-10,Ukraine,Maize,40.74,0.08,211.56
2012-11,Ukraine,Maize,41.99,13.55,205.0
2012-12,Ukraine,Maize,11.64,4.15,209.59
2013-01,Ukraine,Maize,42.79,7.14,213.12
2013-02,Ukraine,Maize,99.36,10.01,208.09
2013-03,Ukraine,Maize,38.25,11.52,210.76
2013-04,Ukraine,Maize,71.0,14.16,210.74
2013-05,Ukraine,Maize,33.6,13.33,210.14
2013-06,Ukraine,Maize,33.1,13.06,211.62
2013-07,Ukraine,Maize,16.71,6.45,206.39
2013-08,Ukraine,Maize,57.07,8.22,206.35
2013-09,Ukraine,Maize,15.88,0.94,206.59
2013-10,Ukraine,Maize,56.85,8.17,206.83
2013-11,Ukraine,Maize,22.68,8.79,202.73
2013-12,Ukraine,Maize,40.81,7.47,
2014-01,Ukraine,Maize,53.23,7.18,207.25
2014-02,Ukraine,Maize,19.41,13.85,208.47
2014-03,Ukraine,Maize,60.76,10.48,207.79
2014-04,Ukraine,Maize,65.5,15.15,215.85
2014-05,Ukraine,Maize,79.49,13.67,213.08
2014-06,Ukraine,Maize,,23.9,215.4
2014-07,Ukraine,Maize,28.66,4.68,216.13
2014-08,Ukraine,Maize,51.44,-4.06,222.17
2014-09,Ukraine,Maize,61.56,2.91,223.33
2014-10,Ukraine,Maize,19.65,-2.43,225.13
2014-11,Ukraine,Maize,8.6,2.52,226.65
2014-12,Ukraine,Maize,31.92,1.88,223.47
2015-01,Ukraine,Maize,24.73,6.08,220.87
2015-02,Ukraine,Maize,59.71,7.89,220.04
2015-03,Ukraine,Maize,35.09,18.5,222.91
2015-04,Ukraine,Maize,77.96,14.79,223.61
2015-05,Ukraine,Maize,60.94,18.99,222.99
2015-06,Ukraine,Maize,71.83,12.68,227.11
2015-07,Ukraine,Maize,0.0,14.02,221.16
2015-08,Ukraine,Maize,3.09,6.19,217.27
2015-09,Ukraine,Maize,59.16,12.58,209.78
2015-10,Ukraine,Maize,17.11,7.04,213.41
2015-11,Ukraine,Maize,3.98,2.29,213.12
2015-12,Ukraine,Maize,34.2,10.18,216.02
2016-01,Ukraine,Maize,49.85,10.12,215.69
2016-02,Ukraine,Maize,48.59,11.62,218.76
2016-03,Ukraine,Maize,66.05,14.75,218.38
2016-04,Ukraine,Maize,65.15,18.26,219.61
2016-05,Ukraine,Maize,62.29,5.15,220.4
2016-06,Ukraine,Maize,78.72,10.98,221.41
2016-07,Ukraine,Maize,44.72,12.96,226.47
2016-08,Ukraine,Maize,37.38,8.58,221.59
2016-09,Ukraine,Maize,49.36,0.79,221.39
2016-10,Ukraine,Maize,42.55,-5.26,221.98
2016-11,Ukraine,Maize,15.25,13.04,222.13
2016-12,Ukraine,Maize,36.41,6.69,220.93
2017-01,Ukraine,Maize,53.76,16.56,219.33
2017-02,Ukraine,Maize,40.01,15.94,223.92
2017-03,Ukraine,Maize,45.91,10.89,223.71
2017-04,Ukraine,Maize,30.67,4.16,231.02
2017-05,Ukraine,Maize,0.0,12.33,232.6
2017-06,Ukraine,Maize,44.27,12.34,231.74
2017-07,Ukraine,Maize,47.55,11.95,233.39
2017-08,Ukraine,Maize,16.34,2.69,233.72
2017-09,Ukraine,Maize,60.87,6.44,237.75
2017-10,Ukraine,Maize,10.57,5.77,234.24
2017-11,Ukraine,Maize,51.56,9.94,228.84
2017-12,Ukraine,Maize,46.62,6.17,229.92
2018-01,Ukraine,Maize,88.53,11.92,
2018-02,Ukraine,Maize,62.55,13.75,233.29
2018-03,Ukraine,Maize,27.77,18.12,235.3
2018-04,Ukraine,Maize,79.59,11.45,236.88
2018-05,Ukraine,Maize,90.64,1.02,232.44
2018-06,Ukraine,Maize,16.31,11.47,233.28
2018-07,Ukraine,Maize,57.78,9.0,237.23
2018-08,Ukraine,Maize,55.46,2.48,237.75
2018-09,Ukraine,Maize,29.05,-0.87,233.82
2018-10,Ukraine,Maize,0.0,2.51,232.82
2018-11,Ukraine,Maize,27.39,5.17,234.49
2018-12,Ukraine,Maize,26.63,7.91,239.87
2019-01,Ukraine,Maize,75.6,0.1,234.01
2019-02,Ukraine,Maize,49.98,4.9,235.09
2019-03,Ukraine,Maize,48.45,19.22,232.29
2019-04,Ukraine,Maize,46.77,14.18,233.82
2019-05,Ukraine,Maize,63.21,14.32,235.58
2019-06,Ukraine,Maize,52.89,6.72,234.88
2019-07,Ukraine,Maize,29.2,9.98,236.77
2019-08,Ukraine,Maize,43.53,5.87,240.19
2019-09,Ukraine,Maize,22.16,2.99,239.7
2019-10,Ukraine,Maize,0.0,-1.33,235.69
2019-11,Ukraine,Maize,,1.91,239.97
2019-12,Ukraine,Maize,49.71,16.05,242.45
2020-01,Ukraine,Maize,48.99,8.49,244.14
2020-02,Ukraine,Maize,42.9,15.92,242.07
2020-03,Ukraine,Maize,55.25,13.48,245.03
2020-04,Ukraine,Maize,74.89,13.65,251.15
2020-05,Ukraine,Maize,44.06,11.57,250.79
2020-06,Ukraine,Maize,68.94,18.33,251.07
2020-07,Ukraine,Maize,15.5,11.62,247.88
2020-08,Ukraine,Maize,41.61,4.08,245.72
2020-09,Ukraine,Maize,33.82,3.96,242.5
2020-10,Ukraine,Maize,51.55,9.66,242.89
2020-11,Ukraine,Maize,,-6.63,241.87
2020-12,Ukraine,Maize,22.05,8.85,242.98
2021-01,Ukraine,Maize,17.11,12.33,240.31
2021-02,Ukraine,Maize,40.42,9.25,239.81
2021-03,Ukraine,Maize,61.8,15.0,236.95
2021-04,Ukraine,Maize,22.54,17.18,237.51
2021-05,Ukraine,Maize,47.83,9.0,232.61
2021-06,Ukraine,Maize,63.97,16.15,233.07
2021-07,Ukraine,Maize,42.94,11.29,232.23
2021-08,Ukraine,Maize,39.75,6.84,232.77
2021-09,Ukraine,Maize,3.19,6.12,227.82
2021-10,Ukraine,Maize,29.5,8.06,229.78
2021-11,Ukraine,Maize,33.88,15.71,228.88
2021-12,Ukraine,Maize,34.98,10.14,229.53
2022-01,Ukraine,Maize,48.06,13.51,223.92
2022-02,Ukraine,Maize,45.57,13.34,220.2
2022-03,Ukraine,Maize,47.57,22.57,219.03
2022-04,Ukraine,Maize,37.7,8.65,223.15
2022-05,Ukraine,Maize,76.18,6.8,224.73
2022-06,Ukraine,Maize,27.22,13.16,225.12
2022-07,Ukraine,Maize,48.16,12.86,222.35
2022-08,Ukraine,Maize,74.51,-3.66,219.03
2022-09,Ukraine,Maize,55.34,5.65,219.86
2022-10,Ukraine,Maize,41.69,4.22,221.96
2022-11,Ukraine,Maize,38.3,8.89,222.59
2022-12,Ukraine,Maize,35.69,9.36,227.72
2023-01,Ukraine,Maize,26.97,2.16,225.67
2023-02,Ukraine,Maize,46.67,7.82,226.21
2023-03,Ukraine,Maize,68.19,10.83,221.13
2023-04,Ukraine,Maize,66.29,18.2,221.76
2023-05,Ukraine,Maize,72.47,15.95,226.17
2023-06,Ukraine,Maize,76.14,9.81,223.05
2023-07,Ukraine,Maize,41.83,10.63,225.57
2023-08,Ukraine,Maize,42.09,2.92,229.9
2023-09,Ukraine,Maize,0.0,14.55,227.83
2023-10,Ukraine,Maize,76.62,7.49,229.23
2023-11,Ukraine,Maize,25.03,9.08,233.97
2023-12,Ukraine,Maize,51.28,13.47,234.66
2024-01,Ukraine,Maize,36.71,14.4,237.02
2024-02,Ukraine,Maize,43.0,12.64,231.7
2024-03,Ukraine,Maize,51.95,13.53,233.49
2024-04,Ukraine,Maize,33.6,20.58,235.04
2024-05,Ukraine,Maize,7.09,14.45,231.06
2024-06,Ukraine,Maize,74.94,9.25,228.17
2024-07,Ukraine,Maize,55.91,18.52,229.98
2024-08,Ukraine,Maize,19.93,3.44,229.07
2024-09,Ukraine,Maize,42.35,-1.85,232.41
2024-10,Ukraine,Maize,47.98,9.3,233.34
2024-11,Ukraine,Maize,19.45,2.5,233.51
2024-12,Ukraine,Maize,46.49,9.39,233.0
2000-01,Argentina,Maize,95.75,12.66,181.4
2000-02,Argentina,Maize,147.48,20.33,186.14
2000-03,Argentina,Maize,71.28,21.57,187.12
2000-04,Argentina,Maize,19.1,20.98,191.15
2000-05,Argentina,Maize,130.08,25.09,195.89
2000-06,Argentina,Maize,31.3,23.2,194.13
2000-07,Argentina,Maize,142.47,18.72,194.95
2000-08,Argentina,Maize,54.58,13.79,193.68
2000-09,Argentina,Maize,,11.98,189.23
2000-10,Argentina,Maize,171.02,13.12,190.3
2000-11,Argentina,Maize,65.88,12.45,187.14
2000-12,Argentina,Maize,68.1,15.48,188.59
2001-01,Argentina,Maize,119.92,19.49,183.93
2001-02,Argentina,Maize,136.12,16.41,184.44
2001-03,Argentina,Maize,158.95,20.31,179.73
2001-04,Argentina,Maize,63.68,22.91,181.75
2001-05,Argentina,Maize,134.83,26.5,180.57
2001-06,Argentina,Maize,91.77,22.75,179.1
2001-07,Argentina,Maize,53.16,17.99,182.48
2001-08,Argentina,Maize,78.42,16.57,181.51
2001-09,Argentina,Maize,0.0,13.4,181.85
2001-10,Argentina,Maize,99.92,15.87,181.25
2001-11,Argentina,Maize,54.99,14.83,182.77
2001-12,Argentina,Maize,57.4,18.91,185.9
2002-01,Argentina,Maize,84.49,14.39,188.41
2002-02,Argentina,Maize,96.8,18.35,187.01
2002-03,Argentina,Maize,159.01,23.06,190.64
2002-04,Argentina,Maize,73.17,24.32,187.89
2002-05,Argentina,Maize,98.09,28.73,185.66
2002-06,Argentina,Maize,94.84,15.68,185.28
2002-07,Argentina,Maize,47.39,17.91,188.42
2002-08,Argentina,Maize,82.87,15.29,184.91
2002-09,Argentina,Maize,37.66,14.3,187.58
2002-10,Argentina,Maize,6.83,17.62,187.42
2002-11,Argentina,Maize,87.67,16.01,186.11
2002-12,Argentina,Maize,138.39,11.22,189.41
2003-01,Argentina,Maize,91.94,22.09,187.0
2003-02,Argentina,Maize,99.37,24.52,193.86
2003-03,Argentina,Maize,108.4,23.03,193.33
2003-04,Argentina,Maize,96.36,18.69,193.78
2003-05,Argentina,Maize,160.19,21.93,198.41
2003-06,Argentina,Maize,,21.75,198.93
2003-07,Argentina,Maize,2.85,20.66,202.5
2003-08,Argentina,Maize,124.46,10.78,196.64
2003-09,Argentina,Maize,104.77,11.62,195.31
2003-10,Argentina,Maize,87.06,15.93,196.5
2003-11,Argentina,Maize,0.0,17.67,199.75
2003-12,Argentina,Maize,76.38,16.65,202.06
2004-01,Argentina,Maize,125.74,21.06,204.08
2004-02,Argentina,Maize,118.68,21.71,207.27
2004-03,Argentina,Maize,121.59,24.9,208.69
2004-04,Argentina,Maize,152.82,23.39,202.26
2004-05,Argentina,Maize,118.96,23.61,206.59
2004-06,Argentina,Maize,151.64,17.24,204.08
2004-07,Argentina,Maize,96.47,19.93,205.02
2004-08,Argentina,Maize,79.79,12.16,205.56
2004-09,Argentina,Maize,102.31,15.59,205.7
2004-10,Argentina,Maize,47.06,11.83,202.38
2004-11,Argentina,Maize,22.73,14.66,196.57
2004-12,Argentina,Maize,76.65,12.96,193.56
